,mirna,gene,correlation,p_value,regulation_type,strength
904,Cluster_16354,FUN_027665,0.3752942067440242,0.01702087462870282,activation,0.3752942067440242
905,Cluster_1832,FUN_027665,0.355386239125252,0.02442264821256065,activation,0.355386239125252
906,Cluster_2500,FUN_027665,0.42833419800590095,0.0058260600159324456,activation,0.42833419800590095
907,Cluster_5517,FUN_027665,0.3503726710291667,0.026659261300659536,activation,0.3503726710291667
908,Cluster_17623,FUN_027665,0.564989830221348,0.0001457429283920546,activation,0.564989830221348
909,Cluster_1865,FUN_027665,0.6638876282610195,3.0115463989177986e-06,activation,0.6638876282610195
910,Cluster_3226,FUN_027665,0.3244826220683353,0.041074724279922877,activation,0.3244826220683353
911,Cluster_14605,FUN_027665,0.3927349577101313,0.012185023497246816,activation,0.3927349577101313
912,Cluster_13327,FUN_042560,0.36530474402538377,0.020455983687831126,activation,0.36530474402538377
913,Cluster_13647,FUN_042560,0.3320801960652277,0.036306297062591524,activation,0.3320801960652277
914,Cluster_5603,FUN_011484,0.4786143894823201,0.001783808115310981,activation,0.4786143894823201
915,Cluster_13327,FUN_011484,0.4899249202892122,0.0013326579838956324,activation,0.4899249202892122
916,Cluster_1832,FUN_011484,0.33090978296131063,0.03700987631969994,activation,0.33090978296131063
917,Cluster_5517,FUN_011484,0.41993123562953383,0.006983453732316677,activation,0.41993123562953383
918,Cluster_1865,FUN_011484,0.4811820101009086,0.0016710051269771531,activation,0.4811820101009086
919,Cluster_13647,FUN_011484,0.3964410878710771,0.011324235074319752,activation,0.3964410878710771
920,Cluster_14165,FUN_025401,0.517817449295445,0.0006212973584094214,activation,0.517817449295445
921,Cluster_3226,FUN_025401,0.4787729700755599,0.0017766515120100769,activation,0.4787729700755599
922,Cluster_12081,FUN_018229,0.8118918358846567,2.053523026083774e-10,activation,0.8118918358846567
923,Cluster_2746,FUN_018229,0.3398115198518526,0.03192868736310562,activation,0.3398115198518526
924,Cluster_12083,FUN_018229,0.7761149554948152,4.006683394034299e-09,activation,0.7761149554948152
925,Cluster_12087,FUN_018229,0.7536199547616695,1.9925112294130805e-08,activation,0.7536199547616695
926,Cluster_5603,FUN_035797,0.4785529556378139,0.0017865873952797855,activation,0.4785529556378139
927,Cluster_13327,FUN_035797,0.48885392366584696,0.0013705491469388526,activation,0.48885392366584696
928,Cluster_1832,FUN_035797,0.32797783390704977,0.03882140017164458,activation,0.32797783390704977
929,Cluster_5517,FUN_035797,0.41257110287154874,0.008154881546636135,activation,0.41257110287154874
930,Cluster_1865,FUN_035797,0.4768273933451966,0.0018662284207931058,activation,0.4768273933451966
931,Cluster_13647,FUN_035797,0.38891425385949396,0.013130043207108413,activation,0.38891425385949396
932,Cluster_9532,FUN_024562,0.37377119933936426,0.01751083314788152,activation,0.37377119933936426
933,Cluster_1950,FUN_024562,0.5366188078236703,0.0003575905876720608,activation,0.5366188078236703
934,Cluster_14532,FUN_024562,0.420834327382951,0.0068502393477212166,activation,0.420834327382951
935,Cluster_4026,FUN_024562,0.3895632315277163,0.012965273646834035,activation,0.3895632315277163
936,Cluster_5603,FUN_024562,0.5083791843363978,0.0008102253840647882,activation,0.5083791843363978
937,Cluster_14610,FUN_024562,0.4739898075491549,0.002004008706323825,activation,0.4739898075491549
938,Cluster_15097,FUN_024562,0.3236743262054509,0.041610677414320486,activation,0.3236743262054509
939,Cluster_1819,FUN_024562,0.44283989756877884,0.004215536647804955,activation,0.44283989756877884
940,Cluster_14146,FUN_024562,0.4868993974194565,0.001442162649894404,activation,0.4868993974194565
941,Cluster_17245,FUN_024562,0.38800781573452137,0.013363151261104562,activation,0.38800781573452137
942,Cluster_3109,FUN_024562,0.4368773964177718,0.004823285048865368,activation,0.4368773964177718
943,Cluster_9366,FUN_024562,0.5182026349640565,0.0006145010348756816,activation,0.5182026349640565
944,Cluster_9786,FUN_024562,0.5076968628072629,0.0008256835306677289,activation,0.5076968628072629
945,Cluster_4034,FUN_024562,0.49538356057215577,0.0011535761004735272,activation,0.49538356057215577
946,Cluster_2746,FUN_024562,0.3125562412066555,0.0495762423968325,activation,0.3125562412066555
947,Cluster_5685,FUN_024562,0.45687915625037695,0.003040810028532152,activation,0.45687915625037695
948,Cluster_14692,FUN_024562,0.47541746785939526,0.001933607561713631,activation,0.47541746785939526
949,Cluster_5516,FUN_024562,0.4615357168984232,0.0027202979667314844,activation,0.4615357168984232
950,Cluster_13327,FUN_024562,0.5244446267982186,0.0005132381603996096,activation,0.5244446267982186
951,Cluster_16354,FUN_024562,0.3166883496463075,0.04648354196891061,activation,0.3166883496463075
952,Cluster_17192,FUN_024562,0.3902780962893121,0.012785810712779039,activation,0.3902780962893121
953,Cluster_1832,FUN_024562,0.5745313667851756,0.00010577385520696134,activation,0.5745313667851756
954,Cluster_5517,FUN_024562,0.5187776009780898,0.0006044796049860444,activation,0.5187776009780898
955,Cluster_9706,FUN_024562,0.34467563369853266,0.02940418498616027,activation,0.34467563369853266
956,Cluster_14165,FUN_024562,0.44885938154749583,0.0036706994175352893,activation,0.44885938154749583
957,Cluster_17623,FUN_024562,0.4800602836141393,0.0017194870212932133,activation,0.4800602836141393
958,Cluster_3227,FUN_024562,0.559521697620517,0.00017436752447097097,activation,0.559521697620517
959,Cluster_9420,FUN_024562,0.5172817341893218,0.0006308611933219296,activation,0.5172817341893218
960,Cluster_9380,FUN_024562,0.5031403746864045,0.0009358145761221722,activation,0.5031403746864045
961,Cluster_1865,FUN_024562,0.5573629312332155,0.0001869989229643351,activation,0.5573629312332155
962,Cluster_2372,FUN_024562,0.5401385504304029,0.00032128978494526004,activation,0.5401385504304029
963,Cluster_14605,FUN_024562,0.5317899036208869,0.00041337415609398403,activation,0.5317899036208869
964,Cluster_17186,FUN_024562,0.3308694876399027,0.03703429633992903,activation,0.3308694876399027
965,Cluster_11565,FUN_008801,0.35653028410326737,0.023934773892045628,activation,0.35653028410326737
966,Cluster_5685,FUN_022772,0.32742669704180016,0.03916986369960197,activation,0.32742669704180016
967,Cluster_13327,FUN_022772,0.5186426111388623,0.0006068192260008767,activation,0.5186426111388623
968,Cluster_13647,FUN_022772,0.4491834361710317,0.003643197350624341,activation,0.4491834361710317
969,Cluster_9512,FUN_014454,-0.31762473912102895,0.04580482749425356,repression,0.31762473912102895
970,Cluster_1865,FUN_014454,-0.3248629363218532,0.04082449995717872,repression,0.3248629363218532
971,Cluster_3226,FUN_014454,-0.3273266100514214,0.039233417666224894,repression,0.3273266100514214
972,Cluster_9786,FUN_032240,0.3770500626007138,0.016470383711030556,activation,0.3770500626007138
973,Cluster_4034,FUN_032240,0.32483218559059496,0.04084468594305296,activation,0.32483218559059496
974,Cluster_14692,FUN_032240,0.32104098546457327,0.043396290431909346,activation,0.32104098546457327
975,Cluster_13327,FUN_032240,0.3796929218095627,0.01567013760682017,activation,0.3796929218095627
976,Cluster_3301,FUN_032240,0.36352673458574447,0.021124445225425524,activation,0.36352673458574447
977,Cluster_2372,FUN_032240,0.3636148513360688,0.021090892040679855,activation,0.3636148513360688
978,Cluster_14605,FUN_032240,0.3796269479273334,0.015689707162086765,activation,0.3796269479273334
979,Cluster_1950,FUN_029399,0.3513453581444449,0.02621254293601661,activation,0.3513453581444449
980,Cluster_14165,FUN_029399,0.40610756691858063,0.00931901130600384,activation,0.40610756691858063
981,Cluster_9380,FUN_029399,0.3727446207321038,0.017847738774723308,activation,0.3727446207321038
982,Cluster_17186,FUN_029399,0.3577005115521457,0.023444153307285855,activation,0.3577005115521457
983,Cluster_1951,FUN_015494,0.3522015471445328,0.025824482134774965,activation,0.3522015471445328
984,Cluster_12083,FUN_015494,-0.3201097836571772,0.044042392560345804,repression,0.3201097836571772
985,Cluster_4036,FUN_015494,0.3146272587815584,0.04800609837663637,activation,0.3146272587815584
986,Cluster_14532,FUN_035927,0.3438115297629658,0.029840210929010454,activation,0.3438115297629658
987,Cluster_5603,FUN_035927,0.4488591788422851,0.00367071667736907,activation,0.4488591788422851
988,Cluster_15097,FUN_035927,0.31486499280391306,0.04782845556967962,activation,0.31486499280391306
989,Cluster_10452,FUN_035927,0.3310010835513991,0.03695459445264057,activation,0.3310010835513991
990,Cluster_2746,FUN_035927,0.3450034677325706,0.029240142659313125,activation,0.3450034677325706
991,Cluster_5685,FUN_035927,0.33374729923014734,0.035323063398544186,activation,0.33374729923014734
992,Cluster_16354,FUN_035927,0.3307765718026739,0.03709065595846061,activation,0.3307765718026739
993,Cluster_1832,FUN_035927,0.32284889390653226,0.042163843317224906,activation,0.32284889390653226
994,Cluster_14165,FUN_035927,0.34465384278802563,0.029415115644570115,activation,0.34465384278802563
995,Cluster_1865,FUN_035927,0.45038325555163267,0.003542929221797712,activation,0.45038325555163267
996,Cluster_13647,FUN_035927,0.40503505619071034,0.009525325620945987,activation,0.40503505619071034
997,Cluster_4036,FUN_035927,0.33522889391776506,0.03446764366689018,activation,0.33522889391776506
998,Cluster_16354,FUN_012520,-0.3412170293248361,0.031181555997746663,repression,0.3412170293248361
999,Cluster_14532,FUN_029360,0.39665310191663167,0.011276600615707736,activation,0.39665310191663167
1000,Cluster_5603,FUN_029360,0.3257541135870837,0.040243012041009885,activation,0.3257541135870837
1001,Cluster_2746,FUN_029360,0.32912492856755604,0.03810423736200662,activation,0.32912492856755604
1002,Cluster_5516,FUN_029360,0.4019586943435465,0.010138930560888416,activation,0.4019586943435465
1003,Cluster_13327,FUN_029360,0.4295628163620308,0.005671586750736683,activation,0.4295628163620308
1004,Cluster_16354,FUN_029360,0.413179263607793,0.008052077235299314,activation,0.413179263607793
1005,Cluster_1832,FUN_029360,0.3197332072547019,0.044305878280207725,activation,0.3197332072547019
1006,Cluster_5517,FUN_029360,0.3144273831824846,0.04815586348492234,activation,0.3144273831824846
1007,Cluster_9420,FUN_029360,0.31517460706325257,0.04759789676469595,activation,0.31517460706325257
1008,Cluster_1865,FUN_029360,0.33032493466918106,0.037365602934445005,activation,0.33032493466918106
1009,Cluster_2372,FUN_029360,0.3174339968490351,0.04594242764582393,activation,0.3174339968490351
1010,Cluster_14605,FUN_029360,0.330211644258136,0.03743483224240616,activation,0.330211644258136
1011,Cluster_4036,FUN_029360,0.3583565845306345,0.023172777266375934,activation,0.3583565845306345
1012,Cluster_9532,FUN_037853,0.32206086816723845,0.0426974979070004,activation,0.32206086816723845
1013,Cluster_4026,FUN_037853,0.37843669747925984,0.016046325604812926,activation,0.37843669747925984
1014,Cluster_9366,FUN_037853,0.4975530344909066,0.0010885528429679645,activation,0.4975530344909066
1015,Cluster_1833,FUN_037853,0.546862936688928,0.00026100246312759094,activation,0.546862936688928
1016,Cluster_11565,FUN_037853,0.37750267882496374,0.016330939084570048,activation,0.37750267882496374
1017,Cluster_5685,FUN_037853,0.520296517675889,0.000578703682996575,activation,0.520296517675889
1018,Cluster_17192,FUN_037853,0.510947324331858,0.0007543270882191746,activation,0.510947324331858
1019,Cluster_4752,FUN_037853,0.31772496515931165,0.045732658772714735,activation,0.31772496515931165
1020,Cluster_9706,FUN_037853,0.3423702561542524,0.030579338178068266,activation,0.3423702561542524
1021,Cluster_5603,FUN_033496,0.3998482478111902,0.010579139299845159,activation,0.3998482478111902
1022,Cluster_15097,FUN_033496,0.3728529512158783,0.017811931300113108,activation,0.3728529512158783
1023,Cluster_13327,FUN_033496,0.46343133217001115,0.0025985562322951247,activation,0.46343133217001115
1024,Cluster_5517,FUN_033496,0.3998842870639835,0.010571487328464161,activation,0.3998842870639835
1025,Cluster_1865,FUN_033496,0.43124886027818476,0.005465378695237428,activation,0.43124886027818476
1026,Cluster_12081,FUN_023492,0.40857421891858914,0.00885898029260448,activation,0.40857421891858914
1027,Cluster_12083,FUN_023492,0.3998708500766743,0.010574339760864625,activation,0.3998708500766743
1028,Cluster_12087,FUN_023492,0.3628365261777633,0.021388810410461256,activation,0.3628365261777633
1029,Cluster_5603,FUN_032856,0.3738618147604534,0.017481353428663082,activation,0.3738618147604534
1030,Cluster_14610,FUN_032856,0.37218779997473356,0.01803274631637515,activation,0.37218779997473356
1031,Cluster_5517,FUN_032856,0.43488095589189213,0.005043108610124842,activation,0.43488095589189213
1032,Cluster_17623,FUN_032856,0.3168614840252559,0.04635744210619686,activation,0.3168614840252559
1033,Cluster_4754,FUN_032856,0.6112606283306362,2.792259376387379e-05,activation,0.6112606283306362
1034,Cluster_1865,FUN_032856,0.409447009944092,0.008700935658206177,activation,0.409447009944092
1035,Cluster_14610,FUN_017901,0.36259039976348034,0.02148374853115142,activation,0.36259039976348034
1036,Cluster_9366,FUN_017901,0.3143031313262363,0.04824915408174423,activation,0.3143031313262363
1037,Cluster_13327,FUN_017901,0.35980409553840015,0.022583282150471732,activation,0.35980409553840015
1038,Cluster_5517,FUN_017901,0.3931129608119421,0.012094754221966824,activation,0.3931129608119421
1039,Cluster_17623,FUN_017901,0.39402503920713094,0.011879283541125161,activation,0.39402503920713094
1040,Cluster_4754,FUN_017901,0.33921128795355454,0.03225221118894533,activation,0.33921128795355454
1041,Cluster_9420,FUN_017901,0.3166500709641983,0.046511459050903266,activation,0.3166500709641983
1042,Cluster_1865,FUN_017901,0.41489676563578703,0.007767738697060493,activation,0.41489676563578703
1043,Cluster_2372,FUN_017901,0.3156252248861822,0.04726394064937432,activation,0.3156252248861822
1044,Cluster_14605,FUN_017901,0.323191184828181,0.04193373576999216,activation,0.323191184828181
1045,Cluster_2746,FUN_016596,-0.3819569064344026,0.015010956647482577,repression,0.3819569064344026
1046,Cluster_5516,FUN_016596,-0.362750117894525,0.021422100584456694,repression,0.362750117894525
1047,Cluster_5517,FUN_016596,-0.35456289440934613,0.02477885513033505,repression,0.35456289440934613
1048,Cluster_9420,FUN_016596,-0.3341704447362412,0.0350769994858951,repression,0.3341704447362412
1049,Cluster_3226,FUN_016596,-0.3244298146370102,0.041109566833007025,repression,0.3244298146370102
1050,Cluster_2372,FUN_016596,-0.3167040527380629,0.04647209344020946,repression,0.3167040527380629
1051,Cluster_14146,FUN_016459,0.36064672740701464,0.0222459197369124,activation,0.36064672740701464
1052,Cluster_4036,FUN_016459,0.33673836529737394,0.033613670840789735,activation,0.33673836529737394
1053,Cluster_5603,FUN_035023,0.47861438948232005,0.001783808115310981,activation,0.47861438948232005
1054,Cluster_13327,FUN_035023,0.48992492028921214,0.0013326579838956324,activation,0.48992492028921214
1055,Cluster_1832,FUN_035023,0.3309097829613106,0.03700987631969994,activation,0.3309097829613106
1056,Cluster_5517,FUN_035023,0.4199312356295338,0.006983453732316677,activation,0.4199312356295338
1057,Cluster_1865,FUN_035023,0.48118201010090855,0.0016710051269771531,activation,0.48118201010090855
1058,Cluster_13647,FUN_035023,0.39644108787107707,0.011324235074319752,activation,0.39644108787107707
1059,Cluster_5603,FUN_035554,0.32348199574007264,0.041739038385620576,activation,0.32348199574007264
1060,Cluster_14610,FUN_035554,0.32410426508003504,0.041324896783123705,activation,0.32410426508003504
1061,Cluster_5517,FUN_035554,0.34756651209059986,0.027983513688318428,activation,0.34756651209059986
1062,Cluster_1865,FUN_035554,0.3367422264277055,0.03361150891291287,activation,0.3367422264277055
